qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	HMW_gene_callers_id	genome	genome_gene_callers_id
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1507-00000000001_split_00009_127853	83.969	262	42	0	2702	2963	4406	4667	1.44E-67	252	18575617	HIMB1507	127853
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1507-00000000001_split_00009_127853	80	270	50	4	2702	2969	4958	5225	6.84E-51	196	18575617	HIMB1507	127853
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1507-00000000001_split_00009_127853	72.176	726	170	25	2632	3341	5164	5873	8.85E-50	193	18575617	HIMB1507	127853
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1507-00000000001_split_00009_127853	78.319	226	47	2	99	323	2019	2243	2.51E-35	145	18575617	HIMB1507	127853
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1662-00000000001_split_00005_24052	89.866	1569	138	16	912	2468	2055	3614	0	1997	18575617	HIMB1662	24052
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1662-00000000001_split_00005_24052	90.338	207	20	0	3796	4002	5281	5487	1.11E-73	272	18575617	HIMB1662	24052
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1662-00000000001_split_00005_24052	81.481	270	46	4	2702	2969	3920	4187	1.46E-57	219	18575617	HIMB1662	24052
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1641-00000000001_split_00005_18483	88.369	1539	155	21	912	2437	2055	3582	0	1829	18575617	HIMB1641	18483
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1641-00000000001_split_00005_18483	94.686	207	11	0	3796	4002	5281	5487	1.08E-88	322	18575617	HIMB1641	18483
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1710-00000000003_split_00024_57291	88.369	1539	155	21	912	2437	2055	3582	0	1829	18575617	HIMB1710	57291
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1710-00000000003_split_00024_57291	94.686	207	11	0	3796	4002	5281	5487	1.08E-88	322	18575617	HIMB1710	57291
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1702-00000000001_split_00025_43079	88.369	1539	155	21	912	2437	2055	3582	0	1829	18575617	HIMB1702	43079
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1702-00000000001_split_00025_43079	94.686	207	11	0	3796	4002	5281	5487	1.08E-88	322	18575617	HIMB1702	43079
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1556-00000000001_split_00005_51614	88.369	1539	155	21	912	2437	2055	3582	0	1829	18575617	HIMB1556	51614
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1556-00000000001_split_00005_51614	94.686	207	11	0	3796	4002	5281	5487	1.08E-88	322	18575617	HIMB1556	51614
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1552-00000000001_split_00067_50006	88.369	1539	155	21	912	2437	2055	3582	0	1829	18575617	HIMB1552	50006
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1552-00000000001_split_00067_50006	94.686	207	11	0	3796	4002	5281	5487	1.08E-88	322	18575617	HIMB1552	50006
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1748-00000000001_split_00024_92017	88.369	1539	155	21	912	2437	2055	3582	0	1829	18575617	HIMB1748	92017
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1748-00000000001_split_00024_92017	94.686	207	11	0	3796	4002	5281	5487	1.08E-88	322	18575617	HIMB1748	92017
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1526-00000000001_split_00018_28986	88.369	1539	155	21	912	2437	2055	3582	0	1829	18575617	HIMB1526	28986
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1526-00000000001_split_00018_28986	94.686	207	11	0	3796	4002	5281	5487	1.08E-88	322	18575617	HIMB1526	28986
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1636-00000000001_split_00047_12598	88.369	1539	155	21	912	2437	2055	3582	0	1829	18575617	HIMB1636	12598
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1636-00000000001_split_00047_12598	94.686	207	11	0	3796	4002	5281	5487	1.08E-88	322	18575617	HIMB1636	12598
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1506-00000000001_split_00049_122531	88.011	1493	156	20	912	2391	2055	3537	0	1744	18575617	HIMB1506	122531
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1506-00000000001_split_00049_122531	89.467	750	73	5	2592	3338	4086	4832	0	942	18575617	HIMB1506	122531
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1506-00000000001_split_00049_122531	91.787	207	17	0	3796	4002	5281	5487	1.10E-78	289	18575617	HIMB1506	122531
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1770-00000000001_split_00027_117084	87.877	1493	158	20	912	2391	2055	3537	0	1733	18575617	HIMB1770	117084
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1770-00000000001_split_00027_117084	89.467	750	73	5	2592	3338	4086	4832	0	942	18575617	HIMB1770	117084
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1770-00000000001_split_00027_117084	91.304	207	18	0	3796	4002	5281	5487	5.11E-77	283	18575617	HIMB1770	117084
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1770-00000000001_split_00027_117084	82.593	270	45	2	2698	2966	3916	4184	4.03E-63	237	18575617	HIMB1770	117084
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1493-00000000001_split_00045_98387	87.877	1493	158	20	912	2391	2055	3537	0	1733	18575617	HIMB1493	98387
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1493-00000000001_split_00045_98387	89.467	750	73	5	2592	3338	4086	4832	0	942	18575617	HIMB1493	98387
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1493-00000000001_split_00045_98387	91.304	207	18	0	3796	4002	5281	5487	5.11E-77	283	18575617	HIMB1493	98387
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1493-00000000001_split_00045_98387	82.593	270	45	2	2698	2966	3916	4184	4.03E-63	237	18575617	HIMB1493	98387
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1521-00000000001_split_00007_32717	87.877	1493	158	20	912	2391	2043	3525	0	1733	18575617	HIMB1521	32717
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1521-00000000001_split_00007_32717	89.467	750	73	5	2592	3338	4074	4820	0	942	18575617	HIMB1521	32717
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1521-00000000001_split_00007_32717	94.203	207	12	0	3796	4002	5269	5475	5.04E-87	316	18575617	HIMB1521	32717
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1521-00000000001_split_00007_32717	82.593	270	45	2	2698	2966	3904	4172	4.03E-63	237	18575617	HIMB1521	32717
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1513-00000000001_split_00009_17062	87.877	1493	158	20	912	2391	2043	3525	0	1733	18575617	HIMB1513	17062
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1513-00000000001_split_00009_17062	89.467	750	73	5	2592	3338	4074	4820	0	942	18575617	HIMB1513	17062
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1513-00000000001_split_00009_17062	94.203	207	12	0	3796	4002	5269	5475	5.04E-87	316	18575617	HIMB1513	17062
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1513-00000000001_split_00009_17062	82.593	270	45	2	2698	2966	3904	4172	4.03E-63	237	18575617	HIMB1513	17062
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1518-00000000001_split_00054_23563	87.877	1493	158	20	912	2391	2055	3537	0	1733	18575617	HIMB1518	23563
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1518-00000000001_split_00054_23563	89.467	750	73	5	2592	3338	4086	4832	0	942	18575617	HIMB1518	23563
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1518-00000000001_split_00054_23563	91.304	207	18	0	3796	4002	5281	5487	5.11E-77	283	18575617	HIMB1518	23563
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1518-00000000001_split_00054_23563	82.593	270	45	2	2698	2966	3916	4184	4.03E-63	237	18575617	HIMB1518	23563
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1564-00000000001_split_00021_55814	76.352	2571	562	43	417	2964	810	3357	0	1338	18575617	HIMB1564	55814
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1564-00000000001_split_00021_55814	75.02	1237	274	27	2668	3885	3337	4557	2.74E-154	540	18575617	HIMB1564	55814
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB5-00000000001_split_00038_125575	75.273	2928	650	65	466	3356	322	3212	0	1328	18575617	HIMB5	125575
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1412-00000000001_split_00034_10700	89.423	520	47	8	3316	3831	6577	7092	0	649	18575617	HIMB1412	10700
HMW_xHP1_008-c_000003073648_split_00001-18575617	HIMB1420-00000000001_split_00002_21725	88.113	530	55	8	3306	3831	7332	7857	2.65E-179	623	18575617	HIMB1420	21725
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB1412-00000000001_split_00034_10700	94.278	2499	132	10	1	2493	4414	6907	0	3812	18657246	HIMB1412	10700
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB1412-00000000001_split_00034_10700	95.294	85	4	0	196	280	4405	4489	1.38E-32	135	18657246	HIMB1412	10700
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB1412-00000000001_split_00034_10700	94.737	76	4	0	1	76	4618	4693	1.39E-27	119	18657246	HIMB1412	10700
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB1427-00000000001_split_00001_32031	85.336	3287	449	18	376	3656	5167	8426	0	3369	18657246	HIMB1427	32031
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB1420-00000000001_split_00002_21725	89.581	1814	176	12	687	2493	5865	7672	0	2290	18657246	HIMB1420	21725
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB4-00000000001_split_00044_119221	76.267	1500	313	28	2169	3657	4011	5478	0	758	18657246	HIMB4	119221
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB4-00000000001_split_00044_119221	84.638	345	48	4	4	345	3412	3754	9.82E-94	339	18657246	HIMB4	119221
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB4-00000000001_split_00044_119221	92.647	68	5	0	1	68	3613	3680	1.81E-21	99	18657246	HIMB4	119221
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB1505-00000000001_split_00039_112850	76.267	1500	313	28	2169	3657	4011	5478	0	758	18657246	HIMB1505	112850
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB1505-00000000001_split_00039_112850	84.638	345	48	4	4	345	3412	3754	9.82E-94	339	18657246	HIMB1505	112850
HMW_xHP1_008-c_000003086519_split_00001-18657246	HIMB1505-00000000001_split_00039_112850	92.647	68	5	0	1	68	3613	3680	1.81E-21	99	18657246	HIMB1505	112850
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB122-00000000001_split_00009_8659	95.849	1831	73	3	1	1830	3271	5099	0	2957	18665641	HIMB122	8659
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB122-00000000001_split_00009_8659	77.898	742	143	20	1099	1830	4093	4823	3.62E-125	442	18665641	HIMB122	8659
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB122-00000000001_split_00009_8659	77.915	566	115	9	865	1425	4687	5247	1.05E-95	344	18665641	HIMB122	8659
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1488-00000000001_split_00015_92613	95.238	1827	86	1	1	1826	3271	5097	0	2891	18665641	HIMB1488	92613
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1488-00000000001_split_00015_92613	77.027	740	153	16	1099	1830	4093	4823	3.67E-115	409	18665641	HIMB1488	92613
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB140-00000000001_split_00032_2118	94.921	1831	90	3	1	1830	2413	4241	0	2863	18665641	HIMB140	2118
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB140-00000000001_split_00032_2118	80.996	542	90	10	865	1400	3829	4363	6.10E-118	418	18665641	HIMB140	2118
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1490-00000000005_split_00004_108996	94.639	1828	95	3	1	1826	2413	4239	0	2830	18665641	HIMB1490	108996
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1490-00000000005_split_00004_108996	76.447	743	163	11	823	1559	3511	4247	3.70E-110	392	18665641	HIMB1490	108996
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1491-00000000001_split_00009_94068	94.639	1828	95	3	1	1826	2413	4239	0	2830	18665641	HIMB1491	94068
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1491-00000000001_split_00009_94068	76.447	743	163	11	823	1559	3511	4247	3.70E-110	392	18665641	HIMB1491	94068
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1662-00000000001_split_00005_24052	94.147	1828	104	3	1	1826	2494	4320	0	2780	18665641	HIMB1662	24052
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1765-00000000001_split_00063_114654	93.181	1833	115	8	1	1830	2413	4238	0	2684	18665641	HIMB1765	114654
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1765-00000000001_split_00063_114654	77.361	879	183	15	831	1701	3516	4386	1.27E-144	507	18665641	HIMB1765	114654
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1765-00000000001_split_00063_114654	76.164	730	161	12	1107	1830	3240	3962	4.82E-104	372	18665641	HIMB1765	114654
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1765-00000000001_split_00063_114654	77.685	596	122	9	810	1400	3771	4360	1.75E-98	353	18665641	HIMB1765	114654
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1641-00000000001_split_00005_18483	93.166	1829	120	5	1	1826	2494	4320	0	2680	18665641	HIMB1641	18483
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1710-00000000003_split_00024_57291	93.166	1829	120	5	1	1826	2494	4320	0	2680	18665641	HIMB1710	57291
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1702-00000000001_split_00025_43079	93.166	1829	120	5	1	1826	2494	4320	0	2680	18665641	HIMB1702	43079
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1556-00000000001_split_00005_51614	93.166	1829	120	5	1	1826	2494	4320	0	2680	18665641	HIMB1556	51614
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1552-00000000001_split_00067_50006	93.166	1829	120	5	1	1826	2494	4320	0	2680	18665641	HIMB1552	50006
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1748-00000000001_split_00024_92017	93.166	1829	120	5	1	1826	2494	4320	0	2680	18665641	HIMB1748	92017
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1526-00000000001_split_00018_28986	93.166	1829	120	5	1	1826	2494	4320	0	2680	18665641	HIMB1526	28986
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1636-00000000001_split_00047_12598	93.166	1829	120	5	1	1826	2494	4320	0	2680	18665641	HIMB1636	12598
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1723-00000000001_split_00021_65759	91.421	1830	150	7	1	1826	2413	4239	0	2503	18665641	HIMB1723	65759
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1593-00000000001_split_00025_75593	91.311	1830	152	7	1	1826	2413	4239	0	2492	18665641	HIMB1593	75593
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1593-00000000001_split_00025_75593	76.478	761	169	9	804	1559	3492	4247	4.75E-114	405	18665641	HIMB1593	75593
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1506-00000000001_split_00049_122531	89.04	1834	192	9	1	1830	2494	4322	0	2265	18665641	HIMB1506	122531
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1770-00000000001_split_00027_117084	88.98	1833	195	7	1	1830	2494	4322	0	2259	18665641	HIMB1770	117084
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1770-00000000001_split_00027_117084	75.083	903	215	9	804	1701	3573	4470	2.84E-116	412	18665641	HIMB1770	117084
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1493-00000000001_split_00045_98387	88.98	1833	195	7	1	1830	2494	4322	0	2259	18665641	HIMB1493	98387
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1493-00000000001_split_00045_98387	75.083	903	215	9	804	1701	3573	4470	2.84E-116	412	18665641	HIMB1493	98387
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1518-00000000001_split_00054_23563	88.98	1833	195	7	1	1830	2494	4322	0	2259	18665641	HIMB1518	23563
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1518-00000000001_split_00054_23563	75.083	903	215	9	804	1701	3573	4470	2.84E-116	412	18665641	HIMB1518	23563
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1521-00000000001_split_00007_32717	88.877	1834	195	9	1	1830	2482	4310	0	2248	18665641	HIMB1521	32717
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1521-00000000001_split_00007_32717	74.972	903	216	9	804	1701	3561	4458	1.32E-114	407	18665641	HIMB1521	32717
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1513-00000000001_split_00009_17062	88.877	1834	195	9	1	1830	2482	4310	0	2248	18665641	HIMB1513	17062
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1513-00000000001_split_00009_17062	74.972	903	216	9	804	1701	3561	4458	1.32E-114	407	18665641	HIMB1513	17062
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1746-00000000002_split_00003_73135	87.336	1832	227	5	1	1830	3223	5051	0	2093	18665641	HIMB1746	73135
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1746-00000000002_split_00003_73135	77.821	771	161	10	936	1701	4434	5199	5.97E-133	468	18665641	HIMB1746	73135
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB2211-00000000001_split_00048_89742	86.757	1835	232	10	1	1830	3253	5081	0	2032	18665641	HIMB2211	89742
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1542-00000000002_split_00008_42065	93.101	1319	87	3	1	1317	3265	4581	0	1929	18665641	HIMB1542	42065
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1507-00000000001_split_00009_127853	93.676	1091	66	3	1	1089	2500	3589	0	1629	18665641	HIMB1507	127853
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1507-00000000001_split_00009_127853	92.9	831	58	1	997	1826	4528	5358	0	1206	18665641	HIMB1507	127853
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1507-00000000001_split_00009_127853	75.741	742	170	9	823	1559	4630	5366	8.06E-102	364	18665641	HIMB1507	127853
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1577-00000000001_split_00048_64710	93.407	1092	67	5	1	1089	2506	3595	0	1613	18665641	HIMB1577	64710
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1631-00000000001_split_00064_5968	93.407	1092	67	5	1	1089	2506	3595	0	1613	18665641	HIMB1631	5968
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1701-00000000001_split_00034_39781	87.746	1322	152	9	1	1317	3253	4569	0	1535	18665641	HIMB1701	39781
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1701-00000000001_split_00034_39781	92	400	31	1	1428	1826	4128	4527	9.58E-161	560	18665641	HIMB1701	39781
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1701-00000000001_split_00034_39781	79.469	414	77	8	1150	1559	4126	4535	1.80E-78	287	18665641	HIMB1701	39781
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1758-00000000001_split_00009_109260	89.016	1047	106	8	1	1044	1870	2910	0	1288	18665641	HIMB1758	109260
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1758-00000000001_split_00009_109260	92.446	887	64	3	945	1830	3843	4727	0	1264	18665641	HIMB1758	109260
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1758-00000000001_split_00009_109260	77.519	903	186	17	936	1830	3558	4451	9.72E-151	527	18665641	HIMB1758	109260
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1758-00000000001_split_00009_109260	78.968	756	148	10	1080	1830	3150	3899	4.55E-144	505	18665641	HIMB1758	109260
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1758-00000000001_split_00009_109260	78.445	566	112	9	865	1425	4315	4875	1.04E-100	361	18665641	HIMB1758	109260
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1430-00000000013_split_00011_44494	89.016	1047	106	8	1	1044	1870	2910	0	1288	18665641	HIMB1430	44494
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1430-00000000013_split_00011_44494	92.446	887	64	3	945	1830	3843	4727	0	1264	18665641	HIMB1430	44494
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1430-00000000013_split_00011_44494	77.519	903	186	17	936	1830	3558	4451	9.72E-151	527	18665641	HIMB1430	44494
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1430-00000000013_split_00011_44494	78.968	756	148	10	1080	1830	3150	3899	4.55E-144	505	18665641	HIMB1430	44494
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1430-00000000013_split_00011_44494	78.445	566	112	9	865	1425	4315	4875	1.04E-100	361	18665641	HIMB1430	44494
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1611-00000000001_split_00048_82585	89.016	1047	106	8	1	1044	1870	2910	0	1288	18665641	HIMB1611	82585
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1611-00000000001_split_00048_82585	92.446	887	64	3	945	1830	3843	4727	0	1264	18665641	HIMB1611	82585
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1611-00000000001_split_00048_82585	77.519	903	186	17	936	1830	3558	4451	9.72E-151	527	18665641	HIMB1611	82585
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1611-00000000001_split_00048_82585	78.968	756	148	10	1080	1830	3150	3899	4.55E-144	505	18665641	HIMB1611	82585
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1611-00000000001_split_00048_82585	78.445	566	112	9	865	1425	4315	4875	1.04E-100	361	18665641	HIMB1611	82585
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1559-00000000001_split_00066_54801	87.763	1095	120	13	1	1089	2413	3499	0	1267	18665641	HIMB1559	54801
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1559-00000000001_split_00066_54801	91.695	879	64	9	956	1830	4397	5270	0	1210	18665641	HIMB1559	54801
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1559-00000000001_split_00066_54801	78.695	751	153	7	1080	1827	3693	4439	9.86E-141	494	18665641	HIMB1559	54801
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1559-00000000001_split_00066_54801	80.926	540	94	8	865	1400	4858	5392	6.10E-118	418	18665641	HIMB1559	54801
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1559-00000000001_split_00066_54801	77.211	294	66	1	1107	1400	936	1228	1.89E-43	171	18665641	HIMB1559	54801
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1587-00000000002_split_00026_72740	87.763	1095	120	13	1	1089	2413	3499	0	1267	18665641	HIMB1587	72740
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1587-00000000002_split_00026_72740	91.695	879	64	9	956	1830	4397	5270	0	1210	18665641	HIMB1587	72740
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1587-00000000002_split_00026_72740	78.695	751	153	7	1080	1827	3693	4439	9.86E-141	494	18665641	HIMB1587	72740
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1587-00000000002_split_00026_72740	80.926	540	94	8	865	1400	4858	5392	6.10E-118	418	18665641	HIMB1587	72740
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1587-00000000002_split_00026_72740	77.211	294	66	1	1107	1400	936	1228	1.89E-43	171	18665641	HIMB1587	72740
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1597-00000000001_split_00025_79274	87.763	1095	120	13	1	1089	2413	3499	0	1267	18665641	HIMB1597	79274
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1597-00000000001_split_00025_79274	91.695	879	64	9	956	1830	4397	5270	0	1210	18665641	HIMB1597	79274
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1597-00000000001_split_00025_79274	78.695	751	153	7	1080	1827	3693	4439	9.86E-141	494	18665641	HIMB1597	79274
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1597-00000000001_split_00025_79274	80.926	540	94	8	865	1400	4858	5392	6.10E-118	418	18665641	HIMB1597	79274
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1597-00000000001_split_00025_79274	77.211	294	66	1	1107	1400	936	1228	1.89E-43	171	18665641	HIMB1597	79274
HMW_xHP1_008-c_000003087890_split_00001-18665641	HIMB1564-00000000001_split_00021_55814	74.322	1106	242	35	4	1089	1747	2830	7.84E-122	431	18665641	HIMB1564	55814
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB140-00000000001_split_00032_2118	100	4377	0	0	1	4377	2668	7044	0	8083	18665644	HIMB140	2118
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1765-00000000001_split_00063_114654	92.761	4379	311	4	1	4377	2668	7042	0	6325	18665644	HIMB1765	114654
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1765-00000000001_split_00063_114654	78.84	879	170	15	576	1446	3516	4386	6.36E-166	579	18665644	HIMB1765	114654
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB122-00000000001_split_00009_8659	92.67	4379	318	3	1	4377	3526	7903	0	6305	18665644	HIMB122	8659
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1490-00000000005_split_00004_108996	92.325	4391	309	25	1	4377	2668	7044	0	6216	18665644	HIMB1490	108996
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1490-00000000005_split_00004_108996	78.249	708	140	13	568	1268	3511	4211	8.71E-125	442	18665644	HIMB1490	108996
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1491-00000000001_split_00009_94068	92.325	4391	309	25	1	4377	2668	7044	0	6216	18665644	HIMB1491	94068
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1491-00000000001_split_00009_94068	78.249	708	140	13	568	1268	3511	4211	8.71E-125	442	18665644	HIMB1491	94068
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1521-00000000001_split_00007_32717	92.174	4383	332	9	1	4377	2737	7114	0	6183	18665644	HIMB1521	32717
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1521-00000000001_split_00007_32717	78.736	522	105	5	621	1139	3909	4427	2.53E-95	344	18665644	HIMB1521	32717
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1513-00000000001_split_00009_17062	92.174	4383	332	9	1	4377	2737	7114	0	6183	18665644	HIMB1513	17062
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1513-00000000001_split_00009_17062	78.736	522	105	5	621	1139	3909	4427	2.53E-95	344	18665644	HIMB1513	17062
