items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	AAI_min	AAI_max	AAI_avg	ECGs_and_EAGs!EAG	ECGs_and_EAGs!ECG	ECGs_and_EAGs!NA	EAG_ECG_ratio
GC_00005822	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005823	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005824	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005825	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005826	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005827	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005828	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005829	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005830	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005831	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005832	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005833	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005834	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005835	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005836	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005837	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005838	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005839	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005840	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005841	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005842	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005843	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005844	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005845	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005846	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005847	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005848	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005849	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005850	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005851	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005852	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005853	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005854	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005855	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005856	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005857	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005858	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005859	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005860	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005861	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005862	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005863	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005864	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005865	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005866	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005867	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005868	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005869	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005870	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005871	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005872	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005873	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005874	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005875	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005876	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005877	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005878	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005879	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005880	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005881	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005882	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005883	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005884	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005885	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005886	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005887	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005888	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005889	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005890	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005891	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005892	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005893	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005894	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005895	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005896	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005897	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005898	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005899	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005900	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005901	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005902	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005903	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005904	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005905	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005906	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005907	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005908	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005909	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005910	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005911	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005912	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005913	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005914	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005915	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005916	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005917	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005918	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005919	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005920	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005921	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005922	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005923	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005924	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005925	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005926	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005927	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005928	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005929	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005930	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005931	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005932	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005933	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005934	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005935	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005936	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005937	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005938	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005939	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005940	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005941	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005942	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005943	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005944	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005945	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005946	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005947	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005948	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005949	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005950	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005951	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005952	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005953	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005954	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005955	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005956	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005957	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005958	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005959	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005960	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005961	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005962	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005963	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005964	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005965	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005966	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005967	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005968	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005969	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005970	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005971	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005972	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005973	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005974	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005975	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005976	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005977	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005978	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005979	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005980	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005981	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005982	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005983	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005984	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005985	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005986	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005987	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005988	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005989	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00005990	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005991	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005992	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005993	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005994	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005995	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005996	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00005997	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005998	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00005999	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006000	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006001	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006002	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006003	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006004	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006005	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006006	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006007	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006008	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006009	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006010	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006011	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006012	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006013	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006014	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006015	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006016	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006017	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006018	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006019	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006020	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006021	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006022	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006023	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006024	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006025	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006026	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006027	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006028	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006029	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006030	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006031	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006032	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006033	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006034	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006035	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006036	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006037	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006038	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006039	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006040	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006041	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006042	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006043	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006044	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006045	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006046	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006047	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006048	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006049	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006050	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006051	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006052	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006053	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006054	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006055	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006056	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006057	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006058	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006059	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006060	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006061	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006062	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006063	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006064	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006065	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006066	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006067	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006068	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006069	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006070	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006071	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006072	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006073	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006074	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006075	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006076	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006077	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006078	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006079	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006080	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006081	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006082	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006083	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006084	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006085	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006086	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006087	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006088	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006089	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006090	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006091	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006092	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006093	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006094	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006095	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006096	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006097	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006098	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006099	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006100	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006101	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006102	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006103	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
